#{"t_start": 1774089024.4702332, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
400.0,920,327.832877
215.0,508,328.616459
390.0,711,329.703253
175.0,475,330.415211
410.0,831,331.695089
70.0,469,332.424586
250.0,735,333.57286
95.0,393,334.172745
50.0,322,334.646887
265.0,530,335.467675
140.0,414,336.103953
170.0,394,336.719062
105.0,341,337.22666
215.0,676,338.256413
190.0,462,338.952511
225.0,475,339.691125
250.0,532,340.519365
185.0,671,341.572665
175.0,496,342.377872
275.0,668,343.407898
610.0,836,344.680271
115.0,286,345.12603
170.0,379,345.703768
380.0,897,347.082459
100.0,327,347.572716
375.0,885,348.927176
165.0,446,349.623916
50.0,381,350.188246
450.0,673,351.217273
45.0,248,351.561914
65.0,314,352.037127
150.0,371,352.601681
180.0,602,353.533134
125.0,449,354.224892
215.0,531,355.043903
315.0,550,355.878849
385.0,610,356.826437
90.0,271,357.237221
410.0,822,358.478189
375.0,654,359.473492
170.0,519,360.251191
165.0,460,360.945613
155.0,365,361.499991
395.0,852,362.823445
50.0,353,363.362674
130.0,611,364.300879
190.0,537,365.131624
140.0,497,365.881643
70.0,307,366.337537
185.0,516,367.127903
250.0,681,368.182762
420.0,747,369.309532
100.0,494,370.044999
420.0,865,371.376946
245.0,621,372.381809
75.0,321,372.86175
140.0,518,373.653108
225.0,525,374.458981
120.0,297,374.905899
175.0,451,375.600066
245.0,438,376.24509
115.0,546,377.061474
390.0,795,378.242437
270.0,562,379.098523
320.0,665,380.106315
155.0,357,380.63731
375.0,704,381.705245
195.0,556,382.581406
260.0,729,383.694004
415.0,953,385.122189
335.0,625,386.096336
135.0,499,386.836468
245.0,673,387.888807
195.0,628,388.857375
370.0,895,390.229244
300.0,601,391.168513
575.0,676,392.240671
535.0,780,393.444947
260.0,594,394.361157
140.0,277,394.799309
285.0,591,395.708616
255.0,527,396.531188
250.0,538,397.399611
275.0,499,398.183984
255.0,598,399.115684
160.0,517,399.922738
140.0,461,400.613885
115.0,319,401.102244
155.0,429,401.777482
100.0,416,402.429651
335.0,777,403.599085
205.0,543,404.427412
115.0,304,404.873938
440.0,866,406.177291
180.0,621,407.118943
100.0,466,407.823414
165.0,418,408.44017
190.0,506,409.196745
405.0,693,410.255679
210.0,567,411.143212
45.0,293,411.567026
690.0,1013,413.169036
235.0,702,414.270399
130.0,468,414.986331
215.0,607,415.926317
345.0,654,416.95435
235.0,594,417.859935
105.0,298,418.300297
140.0,338,418.805477
200.0,491,419.561917
110.0,357,420.081998
160.0,395,420.676218
225.0,736,421.819176
420.0,730,422.963225
260.0,472,423.686268
95.0,380,424.252633
425.0,858,425.548677
280.0,610,426.497965
285.0,721,427.595019
230.0,399,428.197263
355.0,765,429.364892
245.0,457,430.050513
575.0,752,431.205662
120.0,548,432.054986
485.0,863,433.336439
100.0,317,433.814293
75.0,333,434.325611
600.0,912,435.750282
110.0,292,436.199641
310.0,639,437.197822
470.0,1003,438.729142
230.0,436,439.416744
265.0,587,440.352861
220.0,517,441.169508
235.0,577,442.131485
200.0,393,442.761807
305.0,634,443.760365
380.0,644,444.803934
185.0,389,445.429111
440.0,844,446.72199
120.0,392,447.357261
270.0,470,448.087985
385.0,851,449.414767
145.0,484,450.15489
255.0,517,450.981249
420.0,827,452.294786
270.0,605,453.257727
180.0,467,453.98412
280.0,651,455.015046
205.0,488,455.781028
260.0,637,456.763883
70.0,250,457.132712
160.0,421,457.790709
205.0,553,458.63694
205.0,517,459.432106
320.0,682,460.473777
210.0,422,461.111721
140.0,297,461.55297
180.0,555,462.436034
450.0,616,463.391511
325.0,671,464.410703
250.0,621,465.385047
240.0,538,466.222099
260.0,700,467.293586
225.0,489,468.070805
340.0,615,469.041037
205.0,576,469.910668
30.0,232,470.252437
195.0,414,470.879676
185.0,524,471.698662
260.0,523,472.536714
190.0,478,473.276342
480.0,853,474.570812
195.0,677,475.617368
120.0,308,476.089917
210.0,478,476.835146
205.0,666,477.889075
325.0,770,479.087399
300.0,576,479.984951
310.0,720,481.06409
190.0,419,481.707309
305.0,623,482.709916
170.0,429,483.359539
410.0,749,484.494269
225.0,475,485.215731
105.0,382,485.771059
190.0,597,486.688074
170.0,391,487.29402
275.0,478,488.038562
310.0,469,488.756303
110.0,458,489.474306
135.0,409,490.106601
405.0,734,491.23494
360.0,663,492.291115
165.0,364,492.837186
400.0,667,493.847245
145.0,451,494.52781
280.0,481,495.250968
290.0,620,496.237349
315.0,560,497.094015
485.0,636,498.057514
80.0,313,498.529993
235.0,613,499.450028
160.0,481,500.202355
120.0,420,500.835678
310.0,616,501.780327
300.0,684,502.842279
350.0,559,503.683775
435.0,915,505.087181
265.0,596,506.008696
