#{"t_start": 1773921017.6348279, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
11.0,1087,211.561815
11.0,1912,213.185556
11.0,1620,214.551908
6.0,1637,215.912843
1.0,631,216.425663
4.0,1136,217.373488
2.0,828,218.05621
11.0,1091,218.961277
1.0,632,219.476874
0.0,539,219.896458
7.0,1798,221.499327
12.0,2008,223.230527
0.0,543,223.655561
11.0,1095,224.576036
1.0,647,225.093341
8.0,1131,226.04746
13.0,2128,227.863678
1.0,647,228.37977
3.0,1112,229.291059
4.0,977,230.09767
6.0,1393,231.263027
9.0,1331,232.454832
5.0,1332,233.597889
11.0,1111,234.521472
2.0,755,235.155326
7.0,1500,236.424806
4.0,1139,237.381953
12.0,2092,239.177862
6.0,1486,240.465813
3.0,940,241.251449
2.0,835,241.970338
4.0,1067,242.880914
14.0,2179,244.730583
8.0,1707,246.149583
11.0,1107,247.059879
9.0,2010,248.733787
3.0,1031,249.566811
19.0,1262,250.595036
11.0,1099,251.506119
11.0,1099,252.429601
5.0,1300,253.523066
12.0,1893,255.112762
10.0,1527,256.394138
13.0,1871,257.941935
6.0,1443,259.158532
12.0,1914,260.776216
3.0,935,261.550376
10.0,1415,262.759081
7.0,1733,264.242887
3.0,950,265.027962
23.0,1834,266.560434
9.0,1314,267.666609
17.0,1940,269.3148
14.0,1403,270.470212
8.0,1813,271.999659
16.0,1329,273.150936
16.0,1313,274.260999
6.0,1386,275.440087
18.0,2538,277.568931
2.0,767,278.191115
10.0,1559,279.491704
13.0,1353,280.611574
5.0,1119,281.525907
9.0,1309,282.611943
7.0,1511,283.889406
14.0,1469,285.109043
9.0,1822,286.622325
5.0,1265,287.6506
7.0,1567,288.947682
10.0,2010,290.645779
17.0,1766,292.157368
6.0,1298,293.26096
9.0,1759,294.730986
2.0,839,295.405267
8.0,1692,296.806778
18.0,1517,298.057202
11.0,1099,298.954308
10.0,1970,300.576121
11.0,1612,301.890954
5.0,1259,302.951045
9.0,1886,304.574095
7.0,1582,305.909337
10.0,2032,307.617953
13.0,1970,309.266398
13.0,2142,311.050995
14.0,1482,312.366647
16.0,1309,313.480173
12.0,2104,315.19758
12.0,1988,316.829814
9.0,1785,318.309635
21.0,2903,320.722553
10.0,2115,322.472365
7.0,1470,323.70105
14.0,1400,324.853531
13.0,1356,325.978662
17.0,1970,327.605694
3.0,887,328.318214
3.0,893,329.037758
17.0,2710,331.327113
10.0,1973,333.047166
10.0,1526,334.321708
12.0,1313,335.390463
11.0,1099,336.276487
12.0,2333,338.207041
4.0,990,339.030257
10.0,2101,340.760505
8.0,1598,342.069812
12.0,1223,343.120773
8.0,1628,344.445427
6.0,1374,345.575781
15.0,1796,347.036292
8.0,1593,348.312609
12.0,2004,349.944186
8.0,1744,351.386297
7.0,1563,352.746436
19.0,1682,354.112844
9.0,1707,355.497632
13.0,2104,357.243683
10.0,1886,358.793701
22.0,2368,360.754994
19.0,2732,363.078172
8.0,1597,364.414114
9.0,1711,365.832108
13.0,1352,366.969417
16.0,2501,369.024006
10.0,2110,370.769986
10.0,1662,372.121233
10.0,1434,373.32445
13.0,1430,374.481329
16.0,1938,376.045894
20.0,2202,377.834568
17.0,2228,379.6268
15.0,1802,381.089457
16.0,2212,382.940757
15.0,2061,384.68187
13.0,2069,386.378564
16.0,2669,388.585682
10.0,1366,389.706769
12.0,2088,391.441884
9.0,1973,393.11334
16.0,1887,394.648959
12.0,2116,396.383138
10.0,1601,397.674395
20.0,2462,399.653595
12.0,2386,401.585392
14.0,2235,403.431221
17.0,2318,405.333279
8.0,1727,406.739809
16.0,2216,408.535005
13.0,2093,410.235133
13.0,2235,412.077218
9.0,1330,413.175563
29.0,3145,415.75435
19.0,2378,417.671055
13.0,1749,419.102793
13.0,1819,420.589852
9.0,1647,421.92135
15.0,2132,423.722755
15.0,2373,425.672921
17.0,2376,427.631938
9.0,1326,428.704792
14.0,2342,430.599545
6.0,1387,431.700945
13.0,1430,432.855838
9.0,1267,433.860586
33.0,1801,435.316136
16.0,1799,436.76773
11.0,1904,438.318181
10.0,2038,439.967132
16.0,2279,441.826338
5.0,1212,442.810687
15.0,2178,444.591785
15.0,2163,446.365018
7.0,1494,447.573499
13.0,1435,448.732837
10.0,1463,449.912166
18.0,2199,451.714379
16.0,1750,453.175062
7.0,1578,454.487106
22.0,3149,457.088877
14.0,2107,458.794162
13.0,2510,460.886305
13.0,2522,462.957685
15.0,1617,464.270655
20.0,2798,466.577026
12.0,2000,468.211729
8.0,1641,469.538396
