#{"t_start": 1774095677.2539139, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
160.0,489,513.773418
95.0,388,514.300083
95.0,499,514.958411
225.0,561,515.700358
125.0,509,516.36814
305.0,757,517.340704
95.0,444,517.931743
245.0,625,518.780882
105.0,314,519.238946
220.0,505,519.941713
190.0,503,520.634885
115.0,398,521.191341
215.0,522,521.889063
180.0,476,522.546671
115.0,671,523.466858
205.0,595,524.284315
495.0,759,525.290425
110.0,375,525.809839
335.0,668,526.74048
90.0,291,527.153257
35.0,408,527.722378
220.0,693,528.677384
200.0,698,529.692745
310.0,612,530.507411
635.0,1014,531.837341
285.0,812,532.917477
125.0,395,533.466304
170.0,600,534.280871
120.0,425,534.863142
285.0,678,535.783991
80.0,302,536.172861
85.0,298,536.558734
75.0,462,537.173437
150.0,377,537.680274
315.0,615,538.511714
205.0,574,539.302896
40.0,398,539.841183
155.0,545,540.582066
285.0,854,544.893232
350.0,654,545.808138
215.0,633,546.669853
65.0,316,547.099141
110.0,488,547.775497
290.0,572,548.56728
115.0,292,548.948248
295.0,816,550.103119
145.0,479,550.749841
200.0,419,551.319513
55.0,402,551.872032
135.0,385,552.386058
135.0,456,553.017698
80.0,370,553.511385
145.0,548,554.257056
220.0,598,555.061457
80.0,321,555.490596
290.0,866,556.651368
365.0,890,557.894115
265.0,608,558.759428
85.0,487,559.44042
130.0,492,560.12177
225.0,734,561.130742
65.0,306,561.521345
205.0,393,562.037386
380.0,800,563.134202
100.0,496,563.809538
135.0,447,564.393527
65.0,479,565.031728
305.0,660,565.928062
190.0,564,566.706011
105.0,469,567.344991
260.0,810,568.439097
35.0,324,568.874949
360.0,689,569.83064
325.0,666,570.752199
170.0,502,571.444161
555.0,828,572.584717
65.0,286,572.95775
145.0,470,573.575469
20.0,322,574.020494
220.0,693,574.991058
250.0,694,575.949489
110.0,469,576.598593
35.0,259,576.937658
315.0,781,578.001132
190.0,528,578.735367
210.0,464,579.37925
20.0,254,579.710677
330.0,688,580.620623
170.0,547,581.356502
115.0,478,582.00784
30.0,341,582.458885
70.0,268,582.820351
130.0,426,583.39755
150.0,529,584.13906
65.0,605,584.920331
180.0,686,585.861099
330.0,870,587.042727
250.0,639,587.927051
60.0,323,588.371092
120.0,362,588.867604
170.0,676,589.841907
260.0,656,590.752162
365.0,704,591.695376
255.0,652,592.597768
400.0,695,593.551106
250.0,726,594.551331
35.0,257,594.896505
400.0,863,596.081168
300.0,655,596.983826
75.0,267,597.353321
245.0,595,598.17855
205.0,512,598.902393
325.0,671,599.866463
415.0,905,601.106955
490.0,625,601.988416
75.0,435,602.605244
400.0,832,607.496116
105.0,461,608.130529
575.0,812,609.303846
90.0,470,609.96994
140.0,686,610.954806
30.0,294,611.360138
385.0,887,612.544272
110.0,542,613.292613
295.0,761,614.357384
50.0,263,614.688288
165.0,649,615.574435
50.0,387,616.103962
245.0,664,617.004863
255.0,544,617.75536
260.0,581,618.54535
125.0,381,619.081176
235.0,679,620.054332
80.0,399,620.61381
200.0,609,621.476985
300.0,720,622.489239
460.0,933,623.795991
110.0,398,624.335896
370.0,815,625.474119
95.0,421,626.06737
320.0,755,627.118604
80.0,335,627.588115
80.0,310,628.011118
70.0,307,628.430892
405.0,674,629.412694
155.0,555,630.187978
135.0,421,630.7667
110.0,471,631.423933
290.0,637,632.287035
60.0,353,632.786135
65.0,464,633.414676
185.0,548,634.171006
85.0,566,634.943139
90.0,468,635.572496
40.0,300,635.975826
180.0,627,636.872602
170.0,506,637.598452
425.0,894,638.840871
220.0,563,639.655652
65.0,312,640.068361
75.0,289,640.453724
245.0,528,641.186504
60.0,299,641.602768
165.0,420,642.168943
265.0,649,643.030324
65.0,378,643.521554
150.0,466,644.151068
170.0,540,644.888297
60.0,376,645.389312
55.0,401,645.929038
425.0,1143,647.478647
110.0,484,648.154571
190.0,598,648.986413
85.0,319,649.442753
135.0,485,650.107958
300.0,768,651.162578
515.0,889,652.42817
165.0,389,652.975374
515.0,968,654.280795
345.0,768,655.354488
300.0,668,656.277305
180.0,400,656.823908
375.0,888,658.075891
225.0,544,658.840877
200.0,498,659.587876
185.0,393,660.136971
300.0,738,661.184333
55.0,363,661.702213
425.0,908,662.945377
340.0,693,663.933499
235.0,799,665.049131
245.0,720,666.041356
75.0,267,666.401627
260.0,854,667.601808
315.0,707,671.544636
295.0,729,672.532779
45.0,270,672.88646
55.0,361,673.366655
65.0,315,673.797867
35.0,341,674.255096
250.0,587,675.091068
315.0,633,675.974794
55.0,384,676.502076
185.0,469,677.139842
105.0,314,677.563029
60.0,352,678.069461
170.0,377,678.562443
85.0,488,679.258807
505.0,792,680.356648
305.0,868,681.591089
180.0,528,682.323605
275.0,843,683.494057
440.0,494,684.157558
200.0,550,684.888645
305.0,729,685.863492
335.0,692,686.833423
155.0,411,687.399984
345.0,694,688.344197
95.0,357,688.835174
135.0,343,689.337526
190.0,621,690.210736
190.0,482,690.891355
505.0,684,691.868139
160.0,474,692.527905
320.0,746,693.554139
140.0,598,694.402716
85.0,398,694.939061
235.0,673,695.865407
110.0,339,696.330617
240.0,656,697.262748
395.0,522,697.98098
65.0,392,698.524045
210.0,491,699.264661
125.0,405,699.838161
80.0,352,700.314961
330.0,693,701.283711
355.0,645,702.209435
225.0,637,703.115956
425.0,729,704.148438
225.0,486,704.866816
70.0,284,705.249676
285.0,578,706.090938
130.0,480,706.779347
105.0,494,707.483716
210.0,561,708.295533
25.0,410,708.883674
165.0,417,709.523221
260.0,582,710.362185
125.0,394,710.906964
165.0,451,711.54467
160.0,410,712.107784
85.0,332,712.586376
180.0,495,713.287374
75.0,260,713.637877
670.0,907,714.893641
80.0,433,715.510557
305.0,709,716.494487
375.0,782,717.615978
330.0,723,718.636661
125.0,344,719.15047
50.0,273,719.519903
170.0,550,720.308206
115.0,418,720.88665
100.0,317,721.348423
435.0,781,722.435373
175.0,513,723.165374
105.0,378,723.697902
270.0,535,724.449747
435.0,694,725.43809
280.0,622,726.337635
255.0,561,727.146577
85.0,400,727.734253
15.0,226,728.048378
40.0,276,728.415166
450.0,728,729.440076
95.0,418,730.010489
265.0,542,730.751263
220.0,511,731.477692
290.0,609,732.310634
295.0,712,736.929035
180.0,477,737.62787
210.0,521,738.385201
335.0,625,739.341687
115.0,336,739.834646
495.0,689,740.847497
250.0,590,741.721371
700.0,819,742.886817
20.0,273,743.268036
340.0,707,744.289499
305.0,817,745.441072
270.0,858,746.661707
300.0,696,747.664361
325.0,731,748.725027
420.0,735,749.820387
260.0,683,750.762678
240.0,584,751.570403
255.0,648,752.470955
175.0,627,753.34531
210.0,489,754.042117
80.0,278,754.44463
165.0,550,755.236135
185.0,614,756.109161
470.0,1055,757.596229
85.0,398,758.158979
200.0,463,758.835021
215.0,565,759.671906
135.0,410,760.244485
140.0,416,760.83308
230.0,530,761.576684
60.0,385,762.116084
125.0,636,763.040042
550.0,1037,764.474195
85.0,401,765.056759
315.0,657,765.976767
360.0,629,766.892362
80.0,461,767.529061
165.0,463,768.185724
150.0,473,768.855848
80.0,297,769.290872
145.0,507,770.022741
180.0,484,770.692467
175.0,593,771.560566
550.0,980,772.924736
420.0,911,774.213652
135.0,397,774.801847
450.0,709,775.831424
135.0,476,776.495695
155.0,494,777.21203
235.0,442,777.856252
520.0,781,778.959214
220.0,524,779.744931
280.0,693,780.729572
15.0,250,781.06634
190.0,541,781.846582
210.0,592,782.698278
175.0,502,783.402443
285.0,546,784.191844
130.0,313,784.654268
275.0,631,785.54138
475.0,649,786.447865
245.0,565,787.246717
180.0,680,788.210526
345.0,651,789.177011
315.0,677,790.138878
260.0,571,790.946572
175.0,488,791.646012
115.0,426,792.262658
90.0,458,792.92904
295.0,593,793.777791
395.0,803,794.911093
125.0,335,795.392895
315.0,767,796.45168
20.0,442,797.056931
160.0,492,797.752439
350.0,671,801.995122
105.0,343,802.489096
85.0,421,803.088382
185.0,527,803.826432
360.0,771,804.922556
465.0,897,806.172853
475.0,570,807.012319
75.0,368,807.52916
185.0,479,808.216888
155.0,591,809.12847
180.0,490,809.854344
55.0,333,810.329282
295.0,591,811.165719
150.0,546,811.968473
125.0,472,812.661928
285.0,705,813.6714
235.0,547,814.449899
85.0,313,814.885234
550.0,1041,816.379057
125.0,413,816.947844
270.0,691,817.96016
150.0,397,818.546851
340.0,756,819.679188
390.0,658,820.628254
195.0,660,821.585445
225.0,576,822.412809
60.0,273,822.797282
215.0,641,823.72534
120.0,472,824.421502
165.0,353,824.902487
365.0,706,825.900919
190.0,696,826.927778
110.0,393,827.461681
195.0,611,828.317905
305.0,589,829.211341
265.0,582,830.070052
105.0,511,830.814371
250.0,661,831.777899
185.0,473,832.462277
200.0,515,833.203486
100.0,296,833.615025
155.0,498,834.335142
230.0,658,835.312712
75.0,481,835.997032
245.0,530,836.749664
265.0,650,837.705393
65.0,364,838.225472
310.0,896,839.549655
635.0,961,840.877165
120.0,503,841.609427
210.0,530,842.35474
260.0,619,843.24842
240.0,734,844.306397
130.0,394,844.857275
115.0,364,845.362073
85.0,308,845.804438
80.0,268,846.179023
265.0,611,847.055566
195.0,529,847.807609
150.0,555,848.618581
170.0,464,849.280252
80.0,376,849.811005
140.0,529,850.552078
260.0,645,851.441934
305.0,524,852.215912
120.0,354,852.728042
60.0,283,853.111555
35.0,293,853.51727
45.0,367,854.035711
335.0,695,855.033472
315.0,561,855.817964
405.0,746,856.893429
315.0,594,857.758688
395.0,688,858.764092
200.0,476,859.503188
345.0,664,860.443331
25.0,339,860.92786
185.0,394,861.480997
350.0,592,862.311594
50.0,249,862.65537
155.0,522,863.416653
290.0,609,867.932863
140.0,379,868.472635
235.0,562,869.342813
255.0,677,870.327549
400.0,803,871.474697
175.0,532,872.277708
215.0,556,873.133621
215.0,482,873.845862
490.0,1014,875.264235
675.0,1116,876.830002
505.0,783,877.943143
570.0,765,879.059696
205.0,583,879.90849
350.0,742,880.904776
350.0,686,881.857026
525.0,876,883.070338
235.0,656,884.022586
430.0,632,884.920469
55.0,269,885.281043
265.0,649,886.20007
305.0,580,887.058442
385.0,681,888.050668
435.0,679,889.013796
210.0,413,889.640158
290.0,612,890.573438
265.0,603,891.457393
235.0,543,892.273847
515.0,671,893.238547
265.0,724,894.245335
220.0,660,895.198032
305.0,593,896.037633
395.0,895,897.30198
315.0,771,898.411922
200.0,713,899.440063
245.0,549,900.209985
445.0,672,901.135977
210.0,544,901.907388
380.0,779,902.987128
275.0,762,904.085234
340.0,596,904.944733
275.0,531,905.695089
515.0,1176,907.325109
300.0,664,908.30991
325.0,554,909.167982
535.0,684,910.152733
160.0,486,910.85598
110.0,473,911.564387
310.0,650,912.495589
140.0,331,912.980316
175.0,450,913.626009
305.0,604,914.509126
90.0,362,915.024125
110.0,321,915.483037
275.0,640,916.396959
80.0,318,916.83768
315.0,653,917.774852
455.0,621,918.679698
225.0,525,919.467909
305.0,669,920.426903
260.0,664,921.372584
245.0,530,922.124896
190.0,442,922.751971
195.0,563,923.565466
265.0,681,924.54488
55.0,274,924.943845
285.0,645,925.852225
320.0,661,926.828396
435.0,999,928.281062
285.0,693,929.348545
280.0,747,933.127994
325.0,711,934.173459
215.0,711,935.215571
370.0,741,936.305267
130.0,392,936.909446
365.0,790,938.038311
325.0,662,939.004517
110.0,374,939.564118
380.0,703,940.583237
380.0,813,941.732733
470.0,676,942.670072
110.0,337,943.125668
125.0,416,943.711734
110.0,410,944.289312
110.0,403,944.870621
235.0,457,945.496673
180.0,472,946.190171
160.0,385,946.758695
275.0,747,947.833882
160.0,630,948.72766
230.0,537,949.50444
365.0,749,950.568382
260.0,661,951.517773
240.0,620,952.447458
270.0,573,953.291651
385.0,657,954.228786
165.0,532,955.002148
125.0,494,955.71836
130.0,514,956.456761
275.0,613,957.329522
555.0,816,958.470772
280.0,674,959.475527
130.0,468,960.148376
165.0,506,960.886875
470.0,746,961.955633
470.0,1080,963.437527
685.0,964,964.795416
180.0,380,965.334579
225.0,492,966.038701
185.0,521,966.769944
310.0,590,967.588799
