#{"t_start": 1773925773.5954158, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
11.0,1549,556.742688
16.0,2644,559.028788
26.0,2945,561.560484
12.0,1918,563.172699
10.0,1881,564.763747
20.0,2237,566.667209
18.0,2975,569.191339
12.0,2191,571.036777
15.0,2508,573.145426
6.0,1398,574.304042
15.0,2350,576.27967
28.0,1773,577.821167
12.0,1286,578.900046
13.0,2130,580.689709
16.0,2440,582.758738
23.0,1838,584.327094
11.0,2184,586.168461
23.0,3174,588.91174
13.0,2278,590.864464
17.0,2734,593.191445
21.0,1541,594.480376
10.0,2106,596.223672
15.0,1847,597.794158
13.0,1427,598.976461
19.0,2086,600.729127
16.0,2642,602.95619
9.0,1853,604.52312
18.0,1985,606.224176
12.0,1762,607.732742
16.0,1317,608.808355
24.0,2509,610.908574
15.0,2350,612.882816
25.0,2671,615.125731
16.0,2520,617.28817
19.0,2342,619.232064
32.0,2082,620.974205
16.0,2266,622.861622
19.0,2321,624.81686
32.0,1905,626.412081
12.0,1702,627.831785
25.0,2431,629.875681
32.0,1957,631.497776
22.0,2010,633.161052
15.0,1779,634.651858
35.0,2165,636.439977
17.0,1420,637.642266
21.0,2922,640.113605
19.0,2321,642.05791
13.0,2447,644.145071
31.0,3573,647.193051
24.0,2958,649.729414
11.0,2241,651.590318
19.0,2194,653.462744
27.0,3718,656.629727
26.0,2600,658.815737
27.0,2320,660.768864
20.0,2444,662.816161
20.0,2960,665.305598
21.0,2301,667.288386
18.0,2341,669.318485
20.0,2882,671.749128
18.0,2499,673.849595
21.0,2642,676.086509
20.0,2872,678.570126
13.0,2044,680.278969
12.0,2238,682.133419
17.0,1930,683.749938
23.0,2979,686.24363
21.0,2468,688.339962
24.0,2619,690.585
29.0,2165,692.403767
21.0,2451,694.47138
30.0,2377,696.48236
15.0,2394,698.510124
231.0,2845,700.902793
22.0,3170,703.619655
17.0,1830,705.18695
21.0,2574,707.409872
12.0,2191,709.305364
18.0,2310,711.308551
34.0,2692,713.593017
27.0,3273,716.358048
25.0,2110,718.162038
18.0,2058,719.901056
39.0,3087,722.549764
28.0,3245,725.301268
25.0,3528,728.319963
28.0,3063,730.895475
32.0,3044,733.44634
18.0,2307,735.423125
26.0,3065,738.052573
21.0,2507,740.150165
30.0,3362,743.00981
17.0,2051,744.733378
18.0,2575,746.922097
14.0,1939,748.565195
25.0,3232,751.324571
25.0,2219,753.207298
