#{"t_start": 1774084531.7308629, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
440.0,1078,595.813044
70.0,292,596.221282
140.0,373,596.729328
310.0,799,597.822094
455.0,862,599.049737
345.0,855,600.251412
360.0,566,601.041827
320.0,653,601.957103
160.0,401,602.507704
325.0,596,603.343127
480.0,646,604.244576
125.0,398,604.833395
215.0,613,605.697026
235.0,584,606.53794
225.0,537,607.334792
175.0,496,608.036553
285.0,567,608.850957
315.0,764,609.936478
315.0,622,610.810023
260.0,536,611.552655
230.0,561,612.337962
165.0,493,613.01003
350.0,629,613.917713
350.0,835,615.128573
85.0,263,615.499951
115.0,512,616.250245
135.0,397,616.815526
110.0,360,617.327988
260.0,650,618.24649
225.0,529,619.00909
510.0,720,620.038323
245.0,498,620.694356
