#{"t_start": 1773916785.3520246, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,1010,472.495703
1.0,629,473.00191
0.0,532,473.446673
0.0,523,473.866663
5.0,1427,475.065843
4.0,1200,476.052377
2.0,775,476.678997
0.0,528,477.081266
0.0,539,477.49723
0.0,531,477.904202
1.0,648,478.417054
2.0,834,479.079557
1.0,620,479.586725
5.0,1407,480.742495
1.0,629,481.216465
4.0,1206,482.220914
2.0,812,482.897708
1.0,689,483.482579
4.0,1189,484.499206
0.0,520,484.925239
0.0,539,485.374904
1.0,653,485.89464
0.0,523,486.305816
0.0,516,486.722081
0.0,521,487.133366
1.0,702,487.720563
2.0,804,488.377296
2.0,814,489.036206
4.0,1077,489.916395
0.0,524,490.326289
0.0,526,490.746572
0.0,524,491.144356
3.0,1021,491.966391
2.0,909,492.710848
2.0,822,493.358352
0.0,531,493.774396
4.0,1189,494.755454
0.0,523,495.182791
0.0,524,495.604334
4.0,1202,496.612033
1.0,648,497.109204
0.0,513,497.521821
0.0,509,497.913772
0.0,509,498.312065
0.0,516,498.722605
0.0,531,499.132867
3.0,984,499.948374
2.0,826,500.624209
0.0,536,501.044131
0.0,519,501.461732
3.0,992,502.285575
2.0,825,502.960138
0.0,536,503.384071
4.0,1218,504.385876
0.0,524,504.791907
0.0,541,505.225266
4.0,1196,506.212613
0.0,517,506.634155
1.0,634,507.137658
0.0,533,507.556
0.0,521,507.966122
9.0,1640,509.315744
0.0,509,509.712698
1.0,627,510.208038
2.0,747,510.822171
0.0,510,511.21367
2.0,799,511.863821
0.0,539,512.282555
0.0,515,512.717171
2.0,790,513.359683
1.0,704,513.91889
5.0,1406,515.136941
2.0,833,515.816441
2.0,804,516.466251
7.0,996,517.300838
1.0,688,517.861967
2.0,801,518.502752
1.0,629,518.996502
0.0,529,519.401999
2.0,814,520.053943
0.0,519,520.47252
0.0,532,520.884755
3.0,1026,521.699514
0.0,524,522.116714
0.0,522,522.530426
0.0,522,522.938249
0.0,536,523.345212
0.0,521,523.754612
3.0,921,524.507283
0.0,499,524.914942
0.0,519,525.349432
2.0,808,526.002371
0.0,516,526.407
1.0,629,526.909359
2.0,802,527.558977
2.0,814,528.223626
2.0,798,528.877761
1.0,643,529.379774
0.0,520,529.795021
0.0,525,530.205114
2.0,822,530.862245
0.0,525,531.272983
4.0,1206,532.274333
2.0,814,532.923713
1.0,651,533.432506
0.0,532,533.854908
1.0,614,534.354976
2.0,813,535.052392
3.0,1004,535.905061
2.0,816,536.563337
0.0,532,536.97036
0.0,523,537.389262
2.0,819,538.04749
2.0,794,538.712191
2.0,809,539.38122
0.0,535,539.80716
0.0,532,540.222942
2.0,817,540.887243
4.0,1208,541.871238
4.0,1208,542.874502
0.0,524,543.3009
0.0,536,543.726176
0.0,539,544.150268
0.0,525,544.572982
3.0,1014,545.4189
1.0,632,545.944106
0.0,540,546.353815
0.0,536,546.760057
2.0,753,547.360475
0.0,521,547.776802
2.0,829,548.444627
3.0,1112,549.349029
0.0,533,549.759996
2.0,813,550.421901
5.0,1422,551.577724
0.0,527,551.9865
0.0,516,552.384727
1.0,647,552.897176
1.0,728,553.466822
4.0,1189,554.44426
3.0,1108,555.36184
0.0,532,555.769356
0.0,507,556.162574
1.0,701,556.722826
5.0,1414,557.8817
4.0,1071,558.759626
0.0,519,559.170505
0.0,516,559.586933
6.0,1610,560.925153
2.0,807,561.572895
0.0,520,561.974608
2.0,808,562.614857
0.0,532,563.018785
2.0,800,563.664976
0.0,537,564.073205
2.0,923,564.843167
0.0,512,565.266984
3.0,949,566.029869
2.0,829,566.693042
2.0,818,567.359282
1.0,692,567.911032
2.0,812,568.5627
2.0,804,569.217705
0.0,525,569.634672
0.0,519,570.046257
0.0,514,570.453943
1.0,629,570.959715
0.0,519,571.362812
0.0,515,571.77556
0.0,532,572.193104
0.0,539,572.601275
0.0,521,573.007503
2.0,827,573.666613
0.0,535,574.081098
4.0,1091,574.993318
2.0,795,575.652979
0.0,508,576.045761
4.0,1055,576.91203
0.0,510,577.314192
3.0,1003,578.149592
1.0,629,578.660629
2.0,807,579.306545
4.0,1094,580.196616
0.0,519,580.597663
3.0,889,581.309059
2.0,886,582.021639
2.0,813,582.684709
0.0,529,583.098103
2.0,893,583.81831
2.0,824,584.470866
2.0,792,585.146999
0.0,537,585.554996
4.0,1090,586.456024
3.0,887,587.162001
1.0,651,587.663213
3.0,883,588.383698
4.0,1088,589.272932
4.0,1188,590.269156
