#{"t_start": 1773921700.516638, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
20.0,1829,426.897924
8.0,1778,428.417974
19.0,1817,429.970965
10.0,1508,431.230144
20.0,3080,433.819492
16.0,1713,435.245501
13.0,1930,436.85279
8.0,1798,438.363816
12.0,2000,440.061546
21.0,1682,441.455997
12.0,2108,443.199134
20.0,2013,444.871372
16.0,1666,446.232951
17.0,2654,448.547817
7.0,1471,449.794326
14.0,2224,451.659252
9.0,1921,453.253052
10.0,1464,454.473452
23.0,2635,456.709249
17.0,2490,458.787406
38.0,2969,461.318639
17.0,2324,463.291342
11.0,1095,464.197393
12.0,2236,466.092565
30.0,2367,468.131897
11.0,1900,469.715762
14.0,2510,471.867741
11.0,1111,472.775283
19.0,2600,474.977636
9.0,1683,476.40499
12.0,2334,478.397106
17.0,2482,480.54359
10.0,1458,481.749978
12.0,1833,483.290524
11.0,1976,484.961642
4.0,1068,485.848376
12.0,2076,487.60524
23.0,1926,489.236157
16.0,1317,490.380929
14.0,2202,492.284193
10.0,2187,494.133416
11.0,1908,495.73139
14.0,2260,497.638686
17.0,2387,499.645915
18.0,2440,501.71474
8.0,1647,503.085797
18.0,1493,504.333349
13.0,2284,506.264482
13.0,2446,508.309155
12.0,2092,510.120389
18.0,2002,511.819646
12.0,2088,513.571886
11.0,2207,515.435288
21.0,1487,516.670748
12.0,2084,518.429392
13.0,2176,520.297243
19.0,1729,521.750434
17.0,1461,522.95724
17.0,2676,525.214443
26.0,2303,527.150506
10.0,1778,528.654227
21.0,1578,529.990381
19.0,1717,531.430548
17.0,2283,533.357458
17.0,1373,534.502843
19.0,1573,535.813976
3.0,971,536.607853
19.0,1334,537.715112
19.0,1557,539.093767
19.0,2356,541.151501
11.0,1095,542.067451
11.0,1103,542.990492
15.0,1546,544.301878
12.0,2114,546.093343
22.0,1726,547.579253
34.0,2407,549.672651
23.0,2177,551.552437
24.0,3179,554.270369
14.0,2237,556.160278
19.0,3264,558.904929
5.0,1148,559.887145
17.0,2833,562.252928
27.0,3020,564.815051
37.0,2725,567.072064
14.0,2199,568.932345
13.0,2206,570.839217
18.0,2273,572.758142
20.0,2796,575.127613
18.0,2105,576.904574
14.0,2365,578.895228
8.0,1686,580.358413
24.0,1988,582.061452
33.0,2455,584.152868
29.0,1870,585.734073
25.0,2752,588.045954
13.0,2200,589.918055
12.0,2140,591.727291
18.0,2681,593.995006
14.0,2390,595.985017
8.0,1207,596.965561
14.0,1706,598.392606
15.0,1673,599.797217
37.0,2469,601.902629
39.0,4516,605.754608
4.0,1019,606.598465
19.0,1629,607.993609
40.0,2360,610.035669
11.0,2130,611.867444
15.0,2426,613.937392
3.0,879,614.66192
21.0,3139,617.335563
16.0,2334,619.305042
17.0,2620,621.541713
17.0,2570,623.740782
13.0,2457,625.799233
11.0,1667,627.19442
8.0,1678,628.576542
34.0,1957,630.32949
11.0,2043,632.046436
16.0,2387,634.073154
21.0,2758,636.399615
23.0,3891,639.747009
14.0,1899,641.382633
9.0,1277,642.430849
23.0,2923,644.937745
18.0,1745,646.398935
14.0,2426,648.444288
11.0,2237,650.348594
16.0,2637,652.573828
19.0,3227,655.288029
19.0,2838,657.683424
34.0,2012,659.383049
19.0,2829,661.840392
18.0,2225,663.734017
14.0,2423,665.789883
21.0,2794,668.186412
18.0,3020,670.797134
23.0,1986,672.504389
15.0,1723,673.978202
19.0,2806,676.356409
12.0,2484,678.433769
27.0,1798,679.965255
17.0,2976,682.500625
