#{"t_start": 1774088420.7832246, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
110.0,282,392.990405
185.0,714,393.993711
310.0,595,394.824388
90.0,359,395.313166
465.0,692,396.2905
115.0,433,396.881176
255.0,511,397.595647
330.0,660,398.490117
250.0,681,399.429533
255.0,609,400.2936
160.0,451,400.929713
350.0,704,401.902058
255.0,711,402.865741
210.0,542,403.587118
95.0,326,404.022725
355.0,673,404.957769
490.0,809,406.074465
500.0,1029,407.488055
125.0,436,408.097433
185.0,467,408.748729
225.0,560,409.516299
330.0,712,410.500094
260.0,613,411.36746
55.0,232,411.667815
525.0,948,412.956942
185.0,517,413.680588
275.0,610,414.523527
570.0,633,415.424063
295.0,768,416.597336
535.0,719,417.667456
340.0,691,418.686334
470.0,712,419.740309
250.0,626,420.623019
145.0,519,421.36663
240.0,508,422.059114
255.0,496,422.758376
530.0,899,424.022321
350.0,723,425.06691
335.0,505,425.822339
80.0,279,426.219218
210.0,474,426.921313
380.0,809,428.101682
145.0,386,428.648162
430.0,736,429.688949
165.0,373,430.192503
340.0,708,431.208037
205.0,434,431.815892
95.0,325,432.257781
265.0,723,433.237674
330.0,561,434.030683
285.0,748,435.054799
95.0,265,435.411702
70.0,399,436.005795
300.0,580,436.796324
60.0,367,437.317224
185.0,442,437.954654
450.0,908,439.23425
195.0,437,439.8424
365.0,581,440.647667
40.0,349,441.109657
205.0,440,441.716006
440.0,562,442.519615
210.0,692,443.511964
190.0,497,444.245345
370.0,602,445.092634
275.0,613,445.967292
350.0,654,446.855031
95.0,286,447.236943
235.0,569,447.997189
290.0,618,448.860656
340.0,690,449.825167
450.0,797,450.920105
125.0,342,451.37521
145.0,368,451.868416
330.0,846,453.056484
445.0,866,454.258628
155.0,468,454.916169
390.0,863,456.150624
425.0,795,457.264289
370.0,694,458.246998
255.0,621,459.170828
255.0,650,460.106951
235.0,710,461.151547
505.0,627,462.064532
140.0,403,462.636804
140.0,417,463.242134
290.0,634,464.124422
230.0,461,464.766776
225.0,560,465.555679
205.0,531,466.310186
305.0,618,467.165462
270.0,673,468.06353
355.0,812,469.134681
310.0,569,469.898502
235.0,451,470.517437
490.0,893,471.707176
50.0,266,472.07472
700.0,880,473.287441
345.0,666,474.255838
275.0,491,474.939164
250.0,475,475.62635
285.0,696,476.588535
95.0,390,477.168624
455.0,804,478.284715
420.0,551,479.051008
240.0,558,479.813143
290.0,707,480.806043
170.0,371,481.339022
270.0,527,482.045101
425.0,560,482.844922
395.0,1163,484.443899
290.0,676,485.391731
540.0,615,486.284804
315.0,740,487.330467
295.0,637,488.230319
180.0,648,489.142186
230.0,492,489.824084
230.0,568,490.636261
270.0,433,491.246565
585.0,713,492.229474
355.0,775,493.334887
290.0,551,494.107317
405.0,706,495.075074
325.0,594,495.920868
245.0,431,496.510584
240.0,661,497.423336
220.0,503,498.128986
310.0,552,498.877694
45.0,232,499.18768
370.0,703,500.150544
295.0,510,500.829367
215.0,372,501.346193
545.0,843,502.470044
340.0,664,503.370865
130.0,516,504.080101
270.0,592,504.884161
230.0,558,505.714889
145.0,390,506.248476
455.0,824,507.422058
250.0,481,508.113777
455.0,655,509.025709
300.0,635,509.883003
305.0,559,510.629627
250.0,657,511.566354
740.0,1009,512.969733
215.0,544,513.727737
165.0,468,514.351695
145.0,374,514.850761
125.0,561,515.647362
110.0,331,516.087218
180.0,474,516.726841
115.0,418,517.294557
130.0,480,517.979832
195.0,519,518.718246
175.0,499,519.398568
220.0,389,519.932705
245.0,425,520.529373
135.0,370,521.021733
230.0,484,521.688984
215.0,452,522.31284
345.0,653,523.197796
525.0,624,524.049061
295.0,589,524.865033
480.0,855,526.039397
340.0,696,527.008773
810.0,1124,528.565346
240.0,440,529.162758
170.0,366,529.659859
230.0,637,530.533025
195.0,443,531.154875
480.0,1043,532.558933
280.0,589,533.35797
400.0,626,534.215609
155.0,276,534.586686
225.0,442,535.20468
180.0,376,535.760594
295.0,519,536.469614
260.0,541,537.221961
65.0,298,537.62936
175.0,462,538.262684
440.0,678,539.217807
290.0,483,539.900438
310.0,660,540.812289
195.0,459,541.471433
200.0,449,542.095252
435.0,971,543.441008
330.0,795,544.522408
295.0,678,545.496405
420.0,601,546.364432
265.0,630,547.25297
120.0,473,547.912272
130.0,390,548.456952
545.0,807,549.58127
395.0,784,550.672044
255.0,646,551.582625
270.0,636,552.457133
375.0,679,553.38517
325.0,628,554.226342
150.0,376,554.743998
255.0,600,555.60359
405.0,811,556.734525
90.0,362,557.224343
390.0,775,558.280982
235.0,589,559.101867
395.0,827,560.235921
305.0,543,561.001936
305.0,588,561.815159
225.0,477,562.48665
70.0,307,562.891717
285.0,694,563.897482
360.0,526,564.641495
175.0,437,565.250258
165.0,371,565.801251
220.0,639,566.713937
335.0,534,567.478484
265.0,615,568.363633
145.0,404,568.948728
345.0,498,569.657491
230.0,630,570.534541
545.0,643,571.431558
105.0,279,571.814321
175.0,496,572.531621
255.0,530,573.306798
215.0,556,574.104019
260.0,509,574.833067
90.0,260,575.187807
465.0,763,576.301368
270.0,528,577.0561
115.0,363,577.56176
340.0,652,578.502229
465.0,545,579.313813
580.0,624,580.18007
170.0,375,580.720304
235.0,427,581.336155
315.0,605,582.204356
180.0,413,582.780485
230.0,428,583.378993
285.0,528,584.114109
370.0,784,585.208947
150.0,402,585.799371
575.0,987,587.123603
120.0,323,587.556731
590.0,786,588.623939
85.0,397,589.18259
595.0,702,590.151231
280.0,671,591.085801
365.0,788,592.158589
300.0,600,592.982064
310.0,571,593.759182
325.0,610,594.576977
95.0,265,594.931558
110.0,460,595.573292
245.0,506,596.265388
430.0,755,597.28056
625.0,693,598.25656
140.0,324,598.716475
430.0,587,599.538693
355.0,717,600.533008
370.0,701,601.5153
185.0,496,602.207327
380.0,665,603.154245
90.0,268,603.42623
